id	file	length_offset	text_offset	source	translation	control_codes	status	notes
Script/scenario09_5.binu8@100536	Script/scenario09_5.binu8	100532	100536	@vMika_0162「頭がおかしくなるくらいに、憎かった」	@vMika_0162「恨到连脑子都快要坏掉了。」	@vMika_0162	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@100609	Script/scenario09_5.binu8	100605	100609	　その手が震えていたことを、よく覚えている。	我经常记得我的手在发抖		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@100680	Script/scenario09_5.binu8	100676	100680	@vMika_0163「私はきっと、怖かったの」	@vMika_0163「我一定是很害怕吧。」	@vMika_0163	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@100735	Script/scenario09_5.binu8	100731	100735	　あらゆる感情を吐き出して……私たちは、生まれて初めて家族のように語り合った。	　吐露出所有感情后……我们生平第一次，像家人那样交谈。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@100857	Script/scenario09_5.binu8	100853	100857	@vMika_0164「――憎しみだけが、私を奮い立たせてくれていたから」	@vMika_0164「——因为只有憎恨，才能让我振作起来。」	@vMika_0164	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@100951	Script/scenario09_5.binu8	100947	100951	　虚構世界で、お母さんの本性を知ってしまった。@n　そんな私が、簡単にあの人を許せるはずもないのですが。	　在虚构世界里，我得知了母亲的本性。@n　这样的我，当然不可能轻易原谅那个人。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@101108	Script/scenario09_5.binu8	101104	101108	@vMika_0165「ごめんなさい、奈々菜」	@vMika_0165「对不起，奈奈菜。」	@vMika_0165	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@101160	Script/scenario09_5.binu8	101156	101160	　それでも……現実のお母さんは、踏みとどまってくれた。	　尽管如此……现实中的母亲还是坚持住了。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@101246	Script/scenario09_5.binu8	101242	101246	　自らの過ちを、告白してくれた。	　她向我坦白了自己的过错。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@101299	Script/scenario09_5.binu8	101295	101299	@vMika_0166「それでもね、奈々菜。これだけは真実だから、言葉にさせてほしいの」	@vMika_0166「即便如此，奈奈菜。有一句话是真相，请让我说出来。」	@vMika_0166	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@101414	Script/scenario09_5.binu8	101410	101414	　泣きながら、振り絞る。	　一边哭泣，一边竭力挤出声音。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@101455	Script/scenario09_5.binu8	101451	101455	@vMika_0167「――生きていてくれて、ありがとう」	@vMika_0167「——你还活着真是太好了。」	@vMika_0167	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@101525	Script/scenario09_5.binu8	101521	101525	　虚構世界のお母さんと、目の前で震えているお母さん。	　虚构世界里的母亲，和正在我眼前颤抖的母亲。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@101608	Script/scenario09_5.binu8	101604	101608	　似ているようで、似ていない。@n　本当の気持ちのありかは、きっと私にはわからない。	　看似相似，却又并不相似。@n　那份真正的心情究竟存在于何处，我大概永远也无法明白。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@101735	Script/scenario09_5.binu8	101731	101735	@vNanana_1035「……ねえ、お母さん」	@vNanana_1035「……妈妈。」	@vNanana_1035	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@101786	Script/scenario09_5.binu8	101782	101786	　でも、ね。@n　私は、虚構世界の美しさを覚えているから。	　但是呢。@n　我还记得虚构世界的美丽。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@101874	Script/scenario09_5.binu8	101870	101874	@vNanana_1036「お腹が減ったから……お母さんの手料理が、食べたいな」	@vNanana_1036「我肚子饿了……想吃妈妈亲手做的饭。」	@vNanana_1036	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@101973	Script/scenario09_5.binu8	101969	101973	@vMika_0168「……奈々菜っ……！」	@vMika_0168「……奈奈菜……」	@vMika_0168	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@102022	Script/scenario09_5.binu8	102018	102022	　もしかしたら、私は甘すぎるのかもしれない。	　也许是我太天真了。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@102093	Script/scenario09_5.binu8	102089	102093	　しばらくしたら、再び騙されてしまうのかもしれない。	你可能会在一段时间后再次被处决。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@102176	Script/scenario09_5.binu8	102172	102176	@vNanana_1037「でも、私は」	@vNanana_1037「可是，我……」	@vNanana_1037	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@102215	Script/scenario09_5.binu8	102211	102215	　だって私は、天使奈々菜。@n　お母さんのことを、どうしたって信じてしまうんだから。	　因为我是天使奈奈菜。@n　无论如何，我都会相信妈妈。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@102342	Script/scenario09_5.binu8	102338	102342	@vMika_0169「奈々菜は、それでいいの？」	@vMika_0169「奈奈菜觉得这样就好吗？」	@vMika_0169	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@102400	Script/scenario09_5.binu8	102396	102400	@vNanana_1038「うん、十分だよ。だってナナは、お母さんのことが大好きだもん」	@vNanana_1038「嗯，这样就够了。因为奈奈最喜欢妈妈了。」	@vNanana_1038	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@102511	Script/scenario09_5.binu8	102507	102511	　それが、私の大切なものだった。	这是我的重要事情。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@102564	Script/scenario09_5.binu8	102560	102564	　何かが解決したわけではない。	　并不是一切都已经解决了。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@102614	Script/scenario09_5.binu8	102610	102614	　だけど、あの火災事件以降……自分の中で、憑き物が落ちたような感覚があった。	　可是，自那场火灾之后……我心中一直有种如同附身之物脱落般的感觉。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@102733	Script/scenario09_5.binu8	102729	102733	@vRize_1479「……氷狐」	@vRize_1479「……冰狐。」	@vRize_1479	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@102767	Script/scenario09_5.binu8	102763	102767	　今は亡き友人へ、祈りを込めて合掌する。	我们为失去的朋友祈祷		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@102832	Script/scenario09_5.binu8	102828	102832	@vRize_1480「……私は結局、氷狐のことがわからなかった。理解できなかった」	@vRize_1480「……我终究还是无法理解冰狐，无法真正明白她。」	@vRize_1480	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@102941	Script/scenario09_5.binu8	102937	102941	　今だってきっと、理解できたつもりでいるだけだ。@n　自分の中に答えを見出しても、それを確かめる術はどこにもない。	　即使是现在，我恐怕也只是自以为已经理解了。@n　就算在自己心中找到了答案，也没有任何方法去确认它。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@103113	Script/scenario09_5.binu8	103109	103113	@vRize_1481「でも、それでいいよね。わからないことが普通だもの。何でも通じ合う友達なんて、おとぎ話だけ」	@vRize_1481「不过，这样也好。无法理解才是正常的。什么都能互相理解的朋友，只存在于童话里。」	@vRize_1481	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@103267	Script/scenario09_5.binu8	103263	103267	　私は、氷狐を救えなかった。@n　一人ぼっちのまま、宵闇に旅立たせてしまった。	　我没能拯救冰狐。@n　让她孤身一人踏上了前往暮暗的旅途。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@103385	Script/scenario09_5.binu8	103381	103385	@vRize_1482「……私、もう逃げないよ。だから、見ていてね」	@vRize_1482「……我已经不会再逃跑了。所以，请看着我。」	@vRize_1482	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@103470	Script/scenario09_5.binu8	103466	103470	　だから氷狐は……そこで、見守っていてほしい。	　所以，冰狐……希望你能在那里守望着。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@103544	Script/scenario09_5.binu8	103540	103544	「未来は、いい友達をもったよ」	「未来交到了一个很好的朋友啊。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@103594	Script/scenario09_5.binu8	103590	103594	@vRize_1483「そうかしら」	@vRize_1483「是这样吗？」	@vRize_1483	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@103631	Script/scenario09_5.binu8	103627	103631	「あいつの兄貴が保証しているんだ。素直に受け取ってくれ」	「我的兄弟是有保障的。」 我马上拿		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@103720	Script/scenario09_5.binu8	103716	103720	@vRize_1484「……そうね」	@vRize_1484「……是啊。」	@vRize_1484	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@103757	Script/scenario09_5.binu8	103753	103757	　前を向くことが出来たとしても、悲しみが晴れるわけではない。	　即使能够向前看，悲伤也不会因此消散。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@103852	Script/scenario09_5.binu8	103848	103852	　痛々しい想いを優しく抱きしめながら、茨の道を進んでいくのだ。	　温柔地拥抱这份痛苦的心情，踏上荆棘之路。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@103950	Script/scenario09_5.binu8	103946	103950	「なあ、理世」	「喂，理世。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@103976	Script/scenario09_5.binu8	103972	103976	@vRize_1485「何かしら」	@vRize_1485「怎么了？」	@vRize_1485	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@104010	Script/scenario09_5.binu8	104006	104010	「未来の分まで、幸せになってくれよ」	「连同未来那一份，也要幸福地活下去。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@104069	Script/scenario09_5.binu8	104065	104069	　切実な言葉が、意味するもの。	　这句真切的话，意味着什么。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@104119	Script/scenario09_5.binu8	104115	104119	@vRize_1486「それを言うのなら、瀬和くんこそよ。それでもあなたはお兄ちゃんなんだから、妹の誇りを守り抜きなさい」	@vRize_1486「要这么说的话，濑和君才是。即便如此，你也是哥哥，所以要守护好妹妹的骄傲。」	@vRize_1486	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@104285	Script/scenario09_5.binu8	104281	104285	「……そうだな」	「……是啊。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@104314	Script/scenario09_5.binu8	104310	104314	　止まっていたものが動き出すには、まだ少し時間がかかりそうだ。	似乎需要一点时间来移动已经停止的东西。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@104412	Script/scenario09_5.binu8	104408	104412	　ちょっとまってと神様に物申したところで、悲しみは止まってくれやしない。	　即使向神明喊出“请等一下”，悲伤也不会因此停下脚步。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@104525	Script/scenario09_5.binu8	104521	104525	　時間は容赦なく移ろいでゆき、あっという間に俺たちを置き去りにしてしまうのだ。	　时间无情地流逝，转眼间便把我们抛在了身后。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@104647	Script/scenario09_5.binu8	104643	104647	「めぐり」	「巡。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@104667	Script/scenario09_5.binu8	104663	104667	　劇場に佇む、儚い少女。	站在剧院里的女孩		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@104708	Script/scenario09_5.binu8	104704	104708	@vMeguri_1767「……何かしら」	@vMeguri_1767「……怎么了？」	@vMeguri_1767	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@104750	Script/scenario09_5.binu8	104746	104750	「お前は、まだ……」	「你还……」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@104785	Script/scenario09_5.binu8	104781	104785	　笑顔は、宵闇に隠れたまま。	　笑容始终藏在暮色之中。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@104832	Script/scenario09_5.binu8	104828	104832	@vMeguri_1768「傷が、深すぎるの。簡単には癒えてくれないわ」	@vMeguri_1768「伤口太深了，不可能那么容易愈合。」	@vMeguri_1768	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@104919	Script/scenario09_5.binu8	104915	104919	　まるで、空っぽのお人形のよう。	　宛如一个空空如也的人偶。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@104972	Script/scenario09_5.binu8	104968	104972	@vMeguri_1769「でも、大丈夫……あたしを誰だと思っているのかしら。泣く子も黙る天才女優、匂宮めぐりよ……？」	@vMeguri_1769「不过没关系……你以为我是谁？我是能让哭泣的孩子闭嘴的天才女演员，匂宫巡哦……？」	@vMeguri_1769	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@105131	Script/scenario09_5.binu8	105127	105131	　彼女は、とても強かった。@n　生傷を抱えたまま立ち上がろうとする。	　她非常坚强。@n　即使带着新添的伤口，也试图重新站起来。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@105234	Script/scenario09_5.binu8	105230	105234	@vMeguri_1770「理世が、甲斐甲斐しくお世話をしてくれるの。奈々菜が、笑顔を向けてくれる。大丈夫、私はまだ、ひとりじゃない。ねえ……そうでしょう？」	@vMeguri_1770「理世会细心地照顾我，奈奈菜也会对我露出笑容。没关系，我还不是孤身一人。呐……是这样吧？」	@vMeguri_1770	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@105450	Script/scenario09_5.binu8	105446	105450	「……ああ」	……		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@105473	Script/scenario09_5.binu8	105469	105473	　今もまだ、血を流しながら、痛みを我慢して。@n　壮絶な絶望に立ち向かう少女は、気高く、美しい。	　她现在依然流着血，忍耐着疼痛。@n　与惨烈绝望抗争的少女，既高贵又美丽。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@105618	Script/scenario09_5.binu8	105614	105618	@vMeguri_1771「さぁ、これから忙しくなってくるわ。君も、ちゃんと付き合ってくれるんでしょうね」	@vMeguri_1771「好了，接下来会越来越忙。你也会好好陪着我的吧？」	@vMeguri_1771	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@105756	Script/scenario09_5.binu8	105752	105756	「もちろんだ」	「当然。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@105782	Script/scenario09_5.binu8	105778	105782	　俺は、めぐりに誓ったんだ。	我发誓		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@105829	Script/scenario09_5.binu8	105825	105829	「俺たちの物語は、ここから始まるんだ。また、大切なものを積み上げていこう」	我们的故事从这里开始。 让我们把重要的事情堆起来。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@105945	Script/scenario09_5.binu8	105941	105945	　あの日、手を差し伸べた瞬間から。	那天,从你伸出手的那一刻起		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@106001	Script/scenario09_5.binu8	105997	106001	「――もう二度と、大切なものを見失わない」	「——我再也不会弄丢重要的东西了。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@106069	Script/scenario09_5.binu8	106065	106069	@vMeguri_1772「……ん」	@vMeguri_1772「……嗯。」	@vMeguri_1772	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@106102	Script/scenario09_5.binu8	106098	106102	　匂宮めぐりの愛らしい笑顔を、必ず守り抜いてみせる。	　我一定会守护匂宫巡那可爱的笑容。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@106185	Script/scenario09_5.binu8	106181	106185	　お祖父様のお墓の前でうつむいていると、見知らぬ女性が声をかけてきた。	　我在祖父的墓前低着头，一个陌生女人向我搭话。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@106295	Script/scenario09_5.binu8	106291	106295	@n　――椎名、と。	@n――――	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@106326	Script/scenario09_5.binu8	106322	106326	　どこかで聞いたことのある名字を名乗っていた。	　她自称的姓氏，我好像在哪里听说过。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@106400	Script/scenario09_5.binu8	106396	106400	@n　――あの子に、愛を教えてくれてありがとう。	@n——谢谢你教会那个孩子什么是爱。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@106473	Script/scenario09_5.binu8	106469	106473	　あたしではなく、お祖父様へ。@n　ああ……あの嫌われ者のお祖父様にだって、感謝している人はいるのね。	　不是为我，而是为了祖父。@n　啊……就连那个不受待见的祖父，也有人感谢着他呢。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@106627	Script/scenario09_5.binu8	106623	106627	　それから女性は悲痛な身の上話を語ってくれた。@n　あたしが物心つく前の、十年以上前のお話だった。	　之后，那名女性向我讲述了一段悲惨的身世。@n　那是发生在我懂事以前、十多年之前的故事。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@106775	Script/scenario09_5.binu8	106771	106775	　昔のお祖父様は、口が悪くてひねくれ者で、すぐに手が出る野蛮人。	　过去的祖父嘴很坏，性格乖僻，动不动就动手，是个野蛮人。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@106876	Script/scenario09_5.binu8	106872	106876	　時代錯誤の体育会系の指導を繰り返して、それはもうやりたい放題だったらしい。	　她似乎不断重复着那种不合时代的体育会系指导，简直是想怎么做就怎么做。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@106995	Script/scenario09_5.binu8	106991	106995	@vMeguri_1773「……くすっ」	@vMeguri_1773「……哼～」	@vMeguri_1773	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@107034	Script/scenario09_5.binu8	107030	107034	　ねえ、お祖父様。@n　あなたは、昔から何も変わらないのね。	　呐，祖父。@n　你从以前起就一点也没变呢。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@107125	Script/scenario09_5.binu8	107121	107125	@vMeguri_1774「口下手で、頑固者で、愛に満ちたお祖父様」	@vMeguri_1774「那个嘴笨、顽固，却充满爱意的爷爷。」	@vMeguri_1774	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@107206	Script/scenario09_5.binu8	107202	107206	　今なら、わかるわ。@n　あたしは、お祖父様のことを――。	　现在我明白了。@n　我对祖父——	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@107294	Script/scenario09_5.binu8	107290	107294	@vMeguri_1775「……どうして、失ってから気付くのでしょうね」	@vMeguri_1775「……为什么总要等失去之后，才会察觉呢。」	@vMeguri_1775	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@107381	Script/scenario09_5.binu8	107377	107381	　この世とは、どこまでも不条理なものである。@n　さまざまな物語を通して理解していたはずなのに。	这个世界是不合法的@n应该通过各种故事来理解。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@107526	Script/scenario09_5.binu8	107522	107526	@vRize_1487「……めぐり。また、ここに来ていたのね」	@vRize_1487「……巡。又回到了这里了啊。」	@vRize_1487	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@107602	Script/scenario09_5.binu8	107598	107602	@vMeguri_1776「理世？　どうしたの？」	@vMeguri_1776「理世？怎么了？」	@vMeguri_1776	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@107656	Script/scenario09_5.binu8	107652	107656	　そこへ見慣れた顔がやってくる。	我习惯的面孔就要来了		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@107709	Script/scenario09_5.binu8	107705	107709	@vRize_1488「今日は、約束の日よ。さあ、ついてきて」	@vRize_1488「今天是约定的日子。来，跟我走。」	@vRize_1488	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@107785	Script/scenario09_5.binu8	107781	107785	@vMeguri_1777「……えっ」	@vMeguri_1777「……诶。」	@vMeguri_1777	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@107821	Script/scenario09_5.binu8	107817	107821	　約束なんて、していたっけ。@n　強引にあたしの手を引いて、どこかへ連れて行く。	　我们约定过吗？@n　她强硬地拉起我的手，带我走向某处。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@107942	Script/scenario09_5.binu8	107938	107942	　逆らう気も起きなかった。@n　流れに身を任せることしか、あたしには出来なくて。	　我甚至生不出反抗的念头。@n　只能任由自己随波逐流。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@108063	Script/scenario09_5.binu8	108059	108063	@vRize_1489「……まだ、一歩が重い？」	@vRize_1489「……现在还觉得一步很沉重吗？」	@vRize_1489	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@108118	Script/scenario09_5.binu8	108114	108118	@vMeguri_1778「ん……でも、あと少しで、進めると思う……」	@vMeguri_1778「嗯……不过，我想再过一会儿，就能继续前进了……」	@vMeguri_1778	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@108202	Script/scenario09_5.binu8	108198	108202	@vRize_1490「残念でした」	@vRize_1490「真是遗憾啊。」	@vRize_1490	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@108239	Script/scenario09_5.binu8	108235	108239	　意地悪っぽく、理世が言う。	　理世带着恶作剧般的语气说道。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@108286	Script/scenario09_5.binu8	108282	108286	@vRize_1491「――待っている時間、ないのよね。めぐりには、私たちの先頭に立ってもらわなくちゃいけないの」	@vRize_1491「——已经没有时间再等了。我们必须让理世走在我们前面。」	@vRize_1491	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@108440	Script/scenario09_5.binu8	108436	108440	@vMeguri_1779「えっ……？」	@vMeguri_1779「诶……？」	@vMeguri_1779	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@108479	Script/scenario09_5.binu8	108475	108479	　連れて行かれた、その先は。@n　ああ懐かしや、シアター・ミラ。	　被带去的地方是——。@n　啊，多么令人怀念，米拉剧场。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@108576	Script/scenario09_5.binu8	108572	108576	@vMeguri_1780「ど、どうして……ここに……？」	@vMeguri_1780「为、为什么……会在这里……？」	@vMeguri_1780	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@108642	Script/scenario09_5.binu8	108638	108642	双葉	仓科双叶		术语检查	独立角色名；依据人物名表
Script/scenario09_5.binu8@108653	Script/scenario09_5.binu8	108649	108653	@vFutaba_0991「どうしてもこうしてもねーですよ！　ほらほら、稽古の時間は始まっています！」	@vFutaba_0991「不管怎么说都不行啦！快看，排练时间已经开始了！」	@vFutaba_0991	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@108785	Script/scenario09_5.binu8	108781	108785	　倉科双葉が、手を振っていた。	　仓科双叶正挥着手。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@108835	Script/scenario09_5.binu8	108831	108835	@vMeguri_1781「け、稽古って？　え、えっと……あ、あたしっ……！！」	@vMeguri_1781「练、练习？呃、那个……我、我……！！」	@vMeguri_1781	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@108934	Script/scenario09_5.binu8	108930	108934	@vFutaba_0992「素人の私では不服ですか？　く～～！　これから、絶対に上手くなってやるですよ！！」	@vFutaba_0992「嫌弃我这个外行吗？呜～～！从今以后，我一定会变得更厉害的！！」	@vFutaba_0992	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@109075	Script/scenario09_5.binu8	109071	109075	　その突き抜けた明るさに、心が少し軽くなる。	　那份豁然开朗的明亮，让心情稍稍轻松。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@109146	Script/scenario09_5.binu8	109142	109146	@vRize_1492「……もう一度、ここから始めましょう。王海さんが残してくれたものを繋ぎ合わせて、新しい可能性に羽ばたいていく」	@vRize_1492「……让我们从这里重新开始吧。将王海小姐留下的一切重新连接起来，振翅飞向新的可能性。」	@vRize_1492	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@109327	Script/scenario09_5.binu8	109323	109327	　生き生きと、理世は語る。	生活与生活		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@109371	Script/scenario09_5.binu8	109367	109371	@vRize_1493「――新しい劇団を立ち上げる。私たちは、生まれついての役者なのだから！」	@vRize_1493「——我们要成立新的剧团。因为我们天生就是演员！」	@vRize_1493	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@109495	Script/scenario09_5.binu8	109491	109495	　箱鳥理世が、凛々しく手を差し伸べていた。@n　傷だらけのあたしに、寄り添ってくれている。	　箱鸟理世正凛然地向我伸出手。@n　她正陪伴着遍体鳞伤的我。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@109631	Script/scenario09_5.binu8	109627	109631	@vNanana_1039「だ、台本は、現在手直し中です……っ！　ご、ごめんなさい、でも、あと少しで出来ますから……！！」	@vNanana_1039「剧、剧本现在还在修改中……！对、对不起，不过马上就能完成了……！！」	@vNanana_1039	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@109793	Script/scenario09_5.binu8	109789	109793	@vMeguri_1782「君が、台本を？」	@vMeguri_1782「你来，负责剧本？」	@vMeguri_1782	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
